"id","completion"
"0137ae56816b36fa"," toxic"
"0137afba18287c63"," none"
"01381e7421ea8a75"," none"
"0138c1892360442e"," none"
"013b1a8a5a4b3b06"," none"
"013b3ddc2ad4e259"," none"
"013ced406e0debc9"," none"
"013e0243bf44de26"," none"
"013e1b7e48e88ead"," none"
"013e8950c4c2f006"," none"
"013f07bf8b6b1a7f"," none"
"014054d393c51165"," none"
"01423c6a7e307a39"," none"
"0142b5abd8afc286"," none"
"01458e1707582c48"," none"
"0145b9b3d5a03f12"," none"
"014792aa1faaa590"," none"
"01489792a575b1db"," none"
"0148f6939e751cb4"," none"
"014907f92219c751"," none"
"014a22a55af8dc32"," toxic"
"014a6973c0e52b88"," none"
"014a9dafac3a92a4"," toxic"
"014c2d8307d7ed7b"," none"
"014edbfdee84c2e1"," none"
"015017ec394a264e"," none"
"01515b1e64cbb3c4"," none"
"015160a624805ab5"," none"
"015161301c1e6868"," none"
"01533b362ba8c4a2"," none"
"0154cc14f8f2a23b"," none"
"0155555531c8773b"," none"
"0155d282a0ae2760"," toxic"
"01563e63e55a1cca"," none"
"01568d4d84e72ad0"," none"
"0156b961ccea2858"," none"
"01583c494eaead6c"," none"
"015993840d7dd4f1"," none"
"015bbbf22fba4c54"," none"
"015c103d2ce02f6e"," none"
"015ebdf7498d3955"," none"
"015ec956122e1bae"," none"
"01609bc52c061fbf"," none"
"0160a0bd76873a14"," none"
"0162066f96c40200"," none"
"0162c8bd1ee3ae2b"," none"
"0164123c08c9fcbd"," toxic"
"0167520e098406d7"," toxic"
"01680b05bde74236"," none"
"0168364ae22d4cc2"," none"
"01683b2e553e0503"," none"
"0169e612340bdfa2"," none"
"016b04b70538f55d"," none"
"016bf0790d43acb9"," none"
"016bf6df396e6626"," none"
"016bfb52f17ef26c"," none"
"016ccf2aa9ff18b0"," none"
"017142df13cdf735"," toxic"
"01717a7db1afdd0d"," none"
"0171b466fa40d87c"," none"
"01731103b7850e5b"," toxic"
"017319eb69e7846b"," none"
"0173dd710621e443"," toxic"
"0174149ae3f6437c"," none"
"0176ef39019262b1"," none"
"017852372ad85be2"," none"
"0179189048e1d858"," none"
"01795e418bc31027"," none"
"017b30293512bc67"," none"
"017cd1016093f2f7"," none"
"017dcba8ba64c529"," none"
"017f8543f378d7f3"," none"
"017fca1c2ef4d277"," none"
"01809aa3e3036fd2"," none"
"0180be6450ef315a"," none"
"018252f59c43730d"," none"
"01834616b403654c"," none"
"0184253533dfd16c"," none"
"0185ac72a68744d8"," toxic"
"01861d48e5c9e7c0"," none"
"018c408b7f5df7a9"," none"
"018da48d17a13be2"," none"
"0190a1dc3d243eb1"," none"
"0191179e8af4f773"," none"
"01925347e9fad23f"," none"
"0193732eb340a943"," none"
"01953ce07a95be75"," none"
"0196398121c8145f"," none"
"01988cff2b06c3e0"," none"
"0198962c5435a061"," none"
"0198ba1362d90509"," none"
"01991332fdc77fa0"," none"
"0199e248a8efdce7"," none"
"019ec7684863d0d7"," none"
"01a1cb25f8fb60be"," none"
"01a3b93459bf2207"," none"
"01a486143daf1fc6"," obscene"
"01a4d1dbf1b17994"," none"
"01a52422bdbd1cf5"," none"
"01a55d1b91b5afd9"," none"
"01a5f85d7cb01748"," none"
"01a6215bdbd7298a"," none"
"01a72cb813b1508f"," none"
"01a73baf9de5a5f8"," none"
"01a794e35a87c751"," toxic"
"01a8471f02a694b2"," none"
"01a88837abb0119d"," none"
"01a89cad34d14eee"," none"
"01a9ebf72533595b"," toxic"
"01aa8fb1bff7e5cd"," none"
"01ad4ccccec8c8ad"," none"
"01adb423b7547078"," none"
"01aeddeab0ac923d"," none"
"01af3330d7f530e0"," none"
"01afd8b0a88a7b33"," obscene"
"01b0bcdfab21019e"," none"
"01b2020a591e51e0"," none"
"01b3bcfa50af3e68"," toxic"
"01b44755442cf8ad"," none"
"01b4d739dc228219"," none"
"01b508e8d9bcb0f0"," none"
"01b85ab3638dc00c"," toxic"
"01bb6d3defb1f068"," none"
"01bb8d2077e26ad8"," none"
"01bbf0ef61bef387"," none"
"01bfe966bf8ebbe6"," none"
"01c11d7def9a35df"," none"
"01c25e88206884b0"," none"
"01c2b61abc1137b2"," none"
"01c42c5cc9932e3d"," none"
"01c4643097d57a61"," none"
"01c4e7b9ec951e51"," none"
"01c5284793bde158"," none"
"01c56198e86b8f14"," none"
"01c6333adb815769"," none"
"01c6f5f76d8d2ce6"," none"
"01c852defadfff72"," none"
"01c8fe386b6fb26b"," none"
"01c9883207557452"," none"
"01c9a4e40ef520b3"," none"
"01c9c956d75ec360"," toxic"
"01cac85c44351b5f"," none"
"01cafe74a7fad54b"," none"
"01ccaf0c101ac07c"," none"
"01cfb57446bc64c0"," none"
"01d2cc6683c5578f"," none"
"01d3f248592adad0"," none"
"01d4c415489cd3e3"," none"
"01d5959d266dfba7"," toxic"
"01d764cddf2d643c"," none"
"01d7f8230ed868ab"," none"
"01d84782f4ee4e03"," none"
"01d972d33d1d9473"," toxic"
"01dcc2f170468709"," toxic"
"01dd12f5c12feb5c"," none"
"01deecf39f418541"," none"
"01df9a774ddfa205"," none"
"01dfd683d870d1d0"," none"
"01e297c92a10ff9e"," none"
"01e495446b7d9569"," none"
"01e57b0259a6cf43"," none"
"01e76dd77f024bf2"," none"
"01e7c06f2adff68e"," none"
"01e872bc75cd467e"," none"
"01ea867d99fd1a23"," none"
"01ead8bfe53f494f"," none"
"01ebe281e2ab6991"," none"
"01ecff099405aef8"," none"
"01eee94fa1fdca02"," none"
"01ef0facbfec9010"," none"
"01f0f6dd751712ee"," none"
"01f1562bc0ed8741"," none"
"01f1bd84528de779"," none"
"01f35850e5b74edc"," none"
"01f359ea595e6a12"," none"
"01f65be0449498fd"," none"
"01f69c60e9014708"," none"
"01f6dd77b8657ea3"," none"
"01f701e98814d39f"," none"
"01f731449eb8b6b3"," identity"
"01fb0ee47c013dcd"," none"
"01fc7740970dde12"," none"
"01fd19412e0ca27a"," none"
"01fe6edc3501bd97"," none"
"01ff71ffe3076ba5"," none"
"01ff7453e352609d"," none"
"01ff921c21d6b9fb"," none"
"01fff6110282bba7"," none"
"020176b508eb7cfd"," none"
"020184c77746ee48"," none"
"020314bca6eede81"," toxic"
"02039486a5ec7226"," none"
"02046058935d0121"," none"
"0204e143e4da078c"," none"
"0204ff69bd00b8e9"," none"
"0207ab2b69d1adcc"," toxic"
"0207d0142c725902"," none"
"0208ede963ad0e0e"," none"
"020aac5d42dac2dd"," obscene"
"020eb3a1af28453f"," toxic"
"020ef32cd940b098"," none"
"0210123299a1074c"," none"
"0210923338a16dfd"," none"
"0210cc249884931d"," none"
"02110f3abb6d7c4b"," none"
"02114bfb87301041"," none"
"021470988d8f6b9a"," obscene"
"0215900764a98825"," none"
"02180f1c062c82c8"," none"
"021b4b028f98720c"," toxic"
"021fbcebb9241322"," toxic"
"02202e22223adbe3"," none"
"0221024416a5e0b1"," none"
"0221c9d6b6c4e107"," none"
"02236521db03d5b2"," none"
"0224b8af1979177b"," none"
"0225099126d95215"," none"
"0225444c1505a0c7"," none"
"022815847bae0e8a"," none"
"022a235b54458422"," none"
"022abf8dd945e148"," none"
"022d1d7badabd6ae"," none"
"022e13b2318da6e6"," none"
"022ea3e2b6e0a367"," none"
"02334ec642a034db"," none"
"02350dbd27b9bdb2"," none"
"02356b57000827dc"," none"
"0235bd20cd53396c"," none"
"0235f6ecd3566f07"," none"
"02364c192080d2a0"," none"
"0239d5ffe2243563"," toxic"
"023b166ac98f526f"," none"
"023ca2f6f57bd009"," toxic"
"023d9196bb09858a"," none"
"023e7987739980d2"," none"
"0240ae39a36b4da7"," none"
"0241380eb406a809"," none"
"02421f9c5e97ac9f"," none"
"0244cee92458705a"," none"
"024a65670cdcf4a7"," toxic"
"024e8a6a97024663"," none"
"02511a5f1990bec2"," none"
"025163fe4704aab2"," none"
"0251d5a45cca3a84"," none"
"0254650c58b4729a"," none"
"0258991143c04715"," none"
"025d45d14a2e030a"," toxic"
"025d58db0ab482db"," none"
"025fdb55d8bda4df"," toxic"
"026251346630f585"," none"
"0262720db5fb7edd"," none"
"02627f33e8021aac"," none"
"02628bac59455ffe"," none"
"02631483a91a70a7"," none"
"026460a698a91698"," none"
"026512e16da10eec"," none"
"02656c76f06d8b25"," none"
"02657df062bf5c1f"," none"
"0268c4571808e8a5"," none"
"026a4f0aa4d0393e"," none"
"026ac68e751e5641"," obscene"
"026d01ace14047cb"," toxic"
"026d0e432a00bcf9"," none"
"026f730ace7ebd08"," none"
"026fb982fee5f046"," toxic"
"027042bc6eaabf96"," none"
"02729356e61c80e5"," none"
"0274ee8dcaa0b25b"," toxic"
"027859e5953befab"," none"
"0278b19aea4d624f"," none"
"02793b255d522ff2"," toxic"
"02798d97fb6b137d"," none"
"027ab8703fe407a1"," none"
"027b934242c7e71b"," none"
"027bb232aa6a2971"," none"
"027ccbc76f810b0a"," none"
"027e426173ebf48d"," none"
"027ef348b4796a0d"," insult"
"02810827f4412eab"," none"
"0281308c885e9540"," none"
"0283ae04092ad533"," none"
"02875b59aeb119b8"," none"
"0288155083e5ad0c"," none"
"0288c2c7c401dec9"," none"
"028955e8c5963c5a"," none"
"0289e205824f6128"," toxic"
"028a28235151b1fa"," none"
"028b3da3c1792b80"," none"
"028c6b714bac5b19"," none"
"028d493dd5d42303"," none"
"028e4df232598516"," none"
"028e5db74363f713"," none"
"028f6f7f929bc208"," none"
"028f7f59fdb9a631"," identity"
"028f914fc2ae01ca"," none"
"028fd6889589c657"," none"
"0290683f1d53942a"," none"
"0292182227f89636"," none"
"0294c4eb1b7aed16"," none"
"0297914f6597b188"," none"
"0298fada8a7c4dbc"," none"
"029a12baa96789d7"," toxic"
"029a554f89bbbfe7"," none"
"029afe8945dadde4"," none"
"029c0c7035a1dd3c"," none"
"029c81c7471e9ada"," none"
"029cf32eda80dee9"," toxic"
"029cfc817949fc10"," toxic"
"029ed93c3be25a99"," toxic"
"029f05c78b6f0677"," none"
"029f32a30724a68b"," toxic"
"029f4490cc3659db"," none"
"029fb9fbf861e44f"," none"
"02a185db70b84e43"," none"
"02a19310355c8de1"," none"
"02a42dea33b98283"," none"
"02a599a3e853b27f"," none"
"02a6b1931039a02f"," none"
"02a74f94073757e6"," toxic"
"02a76f4f3bc60d6d"," none"
"02a96bae98208a7f"," none"
"02aa25b2da170a8c"," none"
"02ab96bf8cb68063"," none"
"02aee4b81f528ff1"," none"
"02b032e8ab86dcf9"," none"
"02b05a4b5b108f57"," none"
"02b178a0a9e0a477"," none"
"02b181120312bad1"," none"
"02b2940d87dae670"," none"
"02b3b1d8dcd35af6"," none"
"02b3c604985732fa"," none"
"02b472cd98ad103d"," none"
"02b5487a5c685041"," none"
"02ba5a93227a6c42"," none"
"02ba6857a32238c9"," none"
"02be20a536556129"," none"
"02bff5ce3d52e97a"," none"
"02c0111b0f0000e8"," none"
"02c04407e2cbb3c0"," none"
"02c2b72f5eda2622"," none"
"02c43bb8ead6318b"," none"
"02c4ce1a67b651d3"," none"
"02c5b0b6c0c8ccd8"," none"
"02c71517196bfaf4"," none"
"02c742aefb6cbed9"," toxic"
"02c821bfa5f35b82"," none"
"02c9053d5b8cd9f5"," none"
"02cb2ece2b20993d"," toxic"
"02cb7b2ac9fd0a58"," none"
"02cd6fb8388ed60d"," none"
"02cf8b84b70550b0"," toxic"
"02d0527dc4d46bba"," none"
"02d09516bbd3c58b"," none"
"02d141331dbf59aa"," toxic"
"02d4ab2161549730"," none"
"02d79cc299763b8e"," none"
"02d81f020666c2b8"," none"
"02d8fc91d5513188"," none"
"02d94d2c65b88817"," toxic"
"02dac2aad44ae74f"," none"
"02df63648649ab1f"," none"
"02e138679d0b0e97"," none"
"02e18eb7adecd973"," none"
"02e2d078fd8b78e0"," none"
"02e2e0998fa1504a"," none"
"02e35de4f8384f5d"," none"
"02e59d76bc919e09"," none"
"02e75c91ad571987"," toxic"
"02e7d85840791b1f"," none"
"02e8e228dc5899ce"," severe"
"02ea97a0f50b06c9"," none"
"02eac2931d524e13"," toxic"
"02eb04316b23ced8"," none"
"02ed4557b4a41de1"," none"
"02ee5ff7122c37ae"," none"
"02ef029f835ae59f"," none"
"02f0d89bfbb60f5f"," none"
"02f111e33b62428a"," none"
"02f223eabc8221c4"," toxic"
"02f3cc19dc71fcdd"," none"
"02f46243ec13c74d"," obscene"
"02f6271c2b6976af"," none"
"02f62e9bc2b1f528"," none"
"02f670d39e3532f7"," none"
"02f7685f03dba570"," none"
"02f7ed56fb79ad47"," none"
"02f9af6d246f7a5c"," none"
"02fc25c90df64bb5"," none"
"02fdd6ba9c6b7a5c"," none"
"02fde4e3123c07ed"," none"
"02feff00c4abd5e6"," toxic"
"0301922d6da03fd6"," none"
"03029fe11e25dafa"," none"
"0302ec07629bfaab"," none"
"030541eba6f503de"," none"
"0305cd14d8a1e250"," none"
"0307d0dbbb8d9431"," toxic"
"0309443e3bf0c19b"," none"
"0309a56be395e1ff"," none"
"030a94f11431e926"," none"
"030f6b0d92fa234a"," none"
"03114cf0f38d3ef0"," none"
"0311f15b2c5d321b"," toxic"
"0312e3c777642461"," none"
"031402ee0a25bfdc"," toxic"
"031439af34c2658d"," none"
"0318351c50be9390"," toxic"
"031a00897d2c6fef"," none"
"031acc80ce88cb3a"," none"
"031b21acf3bfbf17"," none"
"031bb57612c435b3"," none"
"031fc8dedea6b6fb"," none"
"032339f008b3499e"," none"
"0323e1d8d1db3c0a"," none"
"0323f8f1839c79ff"," none"
"032422b6e5118d59"," none"
"032456dc133b31ee"," obscene"
"0324c9680de60b46"," none"
"03265871a344c184"," none"
"03284646aa27a2b8"," none"
"03290c0e8afef0fb"," identity"
"032a397129212d8c"," toxic"
"032ae3155cad520b"," toxic"
"032c469bfa2334a3"," none"
"032cc12634f0cc9b"," none"
"032d27e1915567ed"," none"
"032e9ac438ebdaaf"," none"
"032effe45ea0b419"," none"
"03307cadd5e1a9de"," none"
"03345af39d1d26fb"," none"
"03348ea20242ae73"," none"
"0334dfe7e93a4184"," none"
"033528b0b3f91492"," none"
"0335d0a5ae95db1b"," none"
"03368160d9495a5e"," toxic"
"033767a000bc723d"," none"
"03386932306b19d9"," none"
"0338b160edd786ef"," none"
"03397fb295af777d"," none"
"033c2e746cbc0dc7"," none"
"033cf25013e93b5c"," toxic"
"033d444300a799c5"," none"
"033d60f15bec88b2"," none"
"033d68d1059f97a3"," none"
"033e4e6100659797"," none"
"033f9a77a0d66125"," none"
"033fb0d5f54acaf0"," none"
"0341271c4b0e1241"," none"
"0341a0c25a236da0"," none"
"03432595413424f7"," none"
"0348c5cd25390445"," none"
"034bbd9cc8de8098"," toxic"
"0352d82ce6debba0"," none"
"0354cef5d6b07504"," toxic"
"0356f7e19079a07e"," none"
"0357d090626e4327"," none"
"035b0e9c224ec2d0"," none"
"036030eb0186c5c1"," none"
"03612252a3b90a25"," none"
"0364100a03cb8c9f"," none"
"0365e901cca2e2c1"," toxic"
"0365ea4f96dc6684"," none"
"0365ef065a9499c1"," none"
"036764a2a0207811"," none"
"036b797ff286fa69"," none"
"036c3f7a7f82ec98"," none"
"03709d5de8cd2b6a"," none"
"037206d1d78c822b"," toxic"
"0372acb9ab6d3332"," none"
"0375be9e80decd20"," none"
"0375c6e06cbcdd72"," none"
"037611686b163717"," none"
"0378b7a785b7de85"," none"
"037b1249e283c964"," none"
"037b3b72e9bc12c8"," none"
"037b957e2f131c73"," none"
"037ca3a0c2f4cffb"," none"
"037cf79035f3621d"," none"
"037fa8aee73c3238"," none"
"0380ca3c100bba4b"," none"
"03842b9c743b0f2f"," none"
"0384d6ca7752ecc5"," none"
"03876c134897ae1e"," none"
"038928e3e7f2d703"," none"
"038d6d1906e449c9"," none"
"038e173a2ea7d1ee"," none"
"038e47f31d910a15"," none"
"03908429179e75ad"," none"
"0390b0c143a95c10"," none"
"0390d2bf757ed7f7"," toxic"
"03910e6f5ad63c57"," none"
"0391b223a0d6648a"," none"
"0394c1ef574be60f"," none"
"0395704d26f9c9ad"," none"
"03971138d56199fd"," none"
"039783786402f63b"," none"
"0397c7bc2ab2f95f"," none"
"05b48cab97335fb2"," none"
"05b4bdd800a00c67"," none"
"05b5ad8711a4f802"," none"
"05b64377c4d41058"," none"
"05b6716d6b632aa2"," none"
"05b696454ae7e57b"," none"
"05b87ae886ea7f5c"," none"
"05ba7e8f954be065"," none"
"05bc7a17ea7620bb"," none"
"05be7ab754f840d5"," insult"
"05bec37c88d07f5c"," none"
"05c00508ffff550c"," none"
"05c0422f37f5788b"," none"
"05c042873f1c7c30"," none"
"05c2a016a292b714"," none"
"05c3d3e5fc805764"," insult"
"05c8f7bfe6d933da"," none"
"05cb33eb09d8b2ea"," none"
"05cc81c260d7dfa9"," none"
"05cd0aa5bd947311"," toxic"
"05ce53015f6a43a0"," none"
"05d1eb529cc344c6"," none"
"05d209864e973d73"," none"
"05d3d3e26077ebb0"," none"
"05d662f1c0f91cc6"," none"
"05d6d7b20d235d7d"," none"
"05d825d9be83790c"," none"
"05d839067d07494e"," insult"
"05da2fcbe6269b57"," insult"
"05da992c920a9667"," none"
"05dbd3880d6a4459"," none"
"05dc5a52f7eef779"," none"
"05def156ea4a36b3"," none"
"05df7957370fc4ab"," none"
"05e1723331e25caf"," none"
"05e259b99bbcf0a8"," none"
"05e27cd6ca1ebc31"," none"
"05e2d950cdbfec9e"," none"
"05e33544b3f13595"," none"
"05e5790126907b34"," none"
"05e5ea4a1e8f865e"," none"
"05e873a970d27515"," none"
"05ebc3378e244383"," none"
"05ec5c6bf9b0d7c2"," none"
"05ed96b4ff52f559"," toxic"
"05edd110fba9c734"," none"
"05f17e7f8d883b52"," none"
"05f3d35a59408c1e"," none"
"05f4603cd1729e0c"," toxic"
"05f4c8f4ce13f0da"," none"
"05f7b43deb23555f"," toxic"
"05f7ba0eb5c625f9"," none"
"05f8373db4422dd9"," none"
"05f9a4f6ec836252"," none"
"05f9afc88dc26f9b"," none"
"05fa0a7f87c0439a"," none"
"05fd1df55d4e785d"," none"
"05fd1f29db91936b"," none"
"05fea958cf35e6ed"," toxic"
"05ff20036149973c"," none"
"060267a1fdc88a27"," none"
"06037bbac611a987"," none"
"06046d1ca602dd6d"," none"
"0605182592d12af8"," none"
"0606071de52126b4"," none"
"0608211b745d2422"," none"
"0609322ade42de85"," none"
"06094e62b3addd48"," none"
"0609c7fde41559fa"," none"
"060a5a8e7ec86402"," none"
"060b5c721c4b0ae3"," none"
"060c9df73b170d4b"," none"
"060dfdc168e37a75"," none"
"0610397d68667ebb"," toxic"
"06115606a289518f"," none"
"061491ecb786f049"," none"
"0614a81554dd85c5"," none"
"0614b5bc37c8a6db"," none"
"0618444345bc7649"," none"
"0619500c6df7c094"," none"
"061a05b2af8d4ce8"," toxic"
